,Q,Omega
2006-08-25,0.0010233575294564827,0.001861796681058267
2006-08-28,0.0010233565296692863,0.0018617930432298035
2006-08-29,0.0010229479256357486,0.001860306592999966
2006-08-30,0.0010257195875037646,0.0018704011950024762
2006-08-31,0.00102569238790243,0.0018703019992906459
2006-09-01,0.0010237066545117272,0.0018630672257628315
2006-09-05,0.0010177295564932284,0.0018413750225064948
2006-09-06,0.0010170854479080245,0.0018390449926155847
2006-09-07,0.0010184867369305826,0.0018441159703173433
2006-09-08,0.001024072714172977,0.0018643998647353028
2006-09-11,0.001022413723175377,0.0018583641268219305
2006-09-12,0.0010222007170223452,0.0018575898771217717
2006-09-13,0.0010215160661790439,0.0018551023528211707
2006-09-14,0.0010212068508224357,0.0018539794349629799
2006-09-15,0.0010226220722349979,0.0018591216046616903
2006-09-18,0.0010226060192443868,0.0018590632366130688
2006-09-19,0.0010198837407333905,0.0018491783904219267
2006-09-20,0.001020629422545134,0.0018518834100707791
2006-09-21,0.0010247899214764046,0.0018670122367282042
2006-09-22,0.0010238876615059143,0.0018637261215716434
2006-09-25,0.0010238742639024291,0.0018636773480564285
2006-09-26,0.0010242515672257509,0.001865051151936723
2006-09-27,0.0010212851777663366,0.001854263847689275
2006-09-28,0.001021126323048438,0.001853687053550974
2006-09-29,0.0010210965030460675,0.0018535787885029466
2006-10-02,0.001019894760051933,0.0018492183494780263
2006-10-03,0.0010192284293012637,0.0018468028286149703
2006-10-04,0.000990282528644731,0.001743394642736004
2006-10-05,0.0009871347514198302,0.0017323289199301145
2006-10-06,0.0009871774365727743,0.0017324787400504777
2006-10-09,0.0009880552897656115,0.001735561343348989
2006-10-10,0.000987894434340106,0.0017349962904891698
2006-10-11,0.0009859683955066277,0.0017282376478896246
2006-10-12,0.0009828603318487548,0.0017173589900832784
2006-10-13,0.0009828550747945088,0.0017173406187543448
2006-10-16,0.0009824905216922297,0.0017160668892712348
2006-10-17,0.0009823423741739282,0.0017155494046180797
2006-10-18,0.0009809135370283547,0.0017105624304452924
2006-10-19,0.0009799083154499824,0.0017070583230009279
2006-10-20,0.0009815923362499496,0.0017129306925949047
2006-10-23,0.000971375067446032,0.0016774569273880584
2006-10-24,0.0009711361945381687,0.001676632014830356
2006-10-25,0.0009709880101421743,0.0016761203837153049
2006-10-26,0.000972031437092837,0.0016797246483498062
2006-10-27,0.0009731442206108284,0.0016835727539702332
2006-10-30,0.0009728486786145995,0.001682550313746084
2006-10-31,0.0009721759456599035,0.0016802241232350711
2006-11-01,0.0009728200788974406,0.001682451388277373
2006-11-02,0.0009721225662894309,0.001680039615802931
2006-11-03,0.0009718976533062333,0.0016792623084482899
2006-11-06,0.0009704786137140091,0.0016743622038689141
2006-11-07,0.0009747106337305025,0.001688997012457453
2006-11-08,0.000973986663566855,0.0016864889258775
2006-11-09,0.0009740949850558858,0.0016868640709529355
2006-11-10,0.000973041710213558,0.0016832180796716902
2006-11-13,0.0009691938723377511,0.0016699320216480797
2006-11-14,0.0009691473992092517,0.0016697718780338778
2006-11-15,0.000966325527972569,0.001660062268464825
2006-11-16,0.0009651690453348276,0.001656091175240075
2006-11-17,0.0009654943142354284,0.0016572075925705596
2006-11-20,0.0009634136138142558,0.0016500725178358112
2006-11-21,0.0009631797624855801,0.0016492715641987174
2006-11-22,0.0009633508843161214,0.0016498576467780498
2006-11-24,0.0009648419759358557,0.001654968957382766
2006-11-27,0.0009655288832261338,0.001657326265500276
2006-11-28,0.0009677080516207788,0.001664815774527437
2006-11-29,0.0009652022212857111,0.0016562050275108807
2006-11-30,0.0009646290182591693,0.0016542384762091526
2006-12-01,0.000964824751430403,0.0016549098683959803
2006-12-04,0.0009638544972601947,0.0016515830966910268
2006-12-05,0.0009587275393723903,0.0016340595462240677
2006-12-06,0.0009589136585824876,0.001634694052650758
2006-12-07,0.0009562630178701746,0.001625669261059864
2006-12-08,0.0009530628766905762,0.0016148068389790513
2006-12-11,0.0009518622817613491,0.0016107409838931937
2006-12-12,0.00094828326914131,0.001598650948503698
2006-12-13,0.0009490917016768508,0.001601377881229973
2006-12-14,0.0009494304088015157,0.0016025210687235782
2006-12-15,0.0009492545410545692,0.0016019274377115028
2006-12-18,0.0009513364987302459,0.001608962015673463
2006-12-19,0.0009464992850523993,0.001592641593963916
2006-12-20,0.0009464075461733418,0.0015923328772512815
2006-12-21,0.0009463348699564352,0.0015920883308363782
2006-12-22,0.0009460056817253621,0.0015909808886340744
2006-12-26,0.000947738294834396,0.0015968140008810815
2006-12-27,0.0009446670490250378,0.0015864814818020848
2006-12-28,0.0009435257214632848,0.0015826502881116655
2006-12-29,0.0009417092499305404,0.0015765623313862063
2007-01-03,0.0009416887094564745,0.0015764935564760894
2007-01-04,0.0009418608578012353,0.0015770700008143617
2007-01-05,0.0009358057842997702,0.0015568577172069473
2007-01-08,0.0009361721969345088,0.001558077124112328
2007-01-09,0.0009361503451037769,0.0015580043886896365
2007-01-10,0.0009325997277851043,0.0015462084484708447
2007-01-11,0.0009324793858666452,0.001545809431228863
2007-01-12,0.0009315414172964324,0.00154270117713537
2007-01-16,0.0009343944491300439,0.0015521653094489564
2007-01-17,0.0009343790712431879,0.0015521142200485014
2007-01-18,0.000928851188602485,0.0015338036098991091
2007-01-19,0.0009264946626899287,0.0015260308622096434
2007-01-22,0.0009247150321786096,0.0015201740279770434
2007-01-23,0.0009223941612887859,0.0015125528689415868
2007-01-24,0.0009242766506986808,0.0015187330258253707
2007-01-25,0.0009214332419447488,0.0015094030566414395
2007-01-26,0.0009210357599700747,0.0015081011042553825
2007-01-29,0.0009214379983837288,0.0015094186397607327
2007-01-30,0.0009207247375552543,0.0015070827419487853
2007-01-31,0.0009178289028449486,0.0014976175909289981
2007-02-01,0.0009180395848784581,0.0014983052078289983
2007-02-02,0.0009141455481596007,0.0014856214812800296
2007-02-05,0.0009110313693187274,0.001475516721569343
2007-02-06,0.0009085432360848168,0.0014674681099297261
2007-02-07,0.0009082886561821715,0.0014666458363541593
2007-02-08,0.0009077377421535526,0.0014648672151644968
2007-02-09,0.0009085946099884338,0.0014676340716445043
2007-02-12,0.0009086402067547092,0.0014677813783666492
2007-02-13,0.0009080578141622384,0.0014659004335308477
2007-02-14,0.0009069657749884322,0.001462376741333986
2007-02-15,0.00090354073051204,0.0014513526252341877
2007-02-16,0.0009030254421962362,0.0014496976875621472
2007-02-20,0.0008673977320242975,0.0013375623564815904
2007-02-21,0.0008630977336634222,0.0013243336850754408
2007-02-22,0.0008674637026409979,0.0013377658229326748
2007-02-23,0.0008545567132469693,0.0012982527576097115
2007-02-26,0.0008537343360379064,0.001295755229386817
2007-02-27,0.0008512215585271344,0.0012881389185802014
2007-02-28,0.0009186386688876664,0.0015002613404012512
2007-03-01,0.0009210393759043287,0.0015081129457177515
2007-03-02,0.0009180681808620474,0.001498398550597954
2007-03-05,0.0009168360824495239,0.0014943793814780266
2007-03-06,0.000922889390536699,0.0015141774705159099
2007-03-07,0.0009266164387737629,0.0015264320437435917
2007-03-08,0.0009167087841598433,0.0014939644354770097
2007-03-09,0.0009171040570278371,0.0014952530691856318
2007-03-12,0.000912867091621021,0.0014814690257148825
2007-03-13,0.0008975434345691273,0.0014321497190011468
2007-03-14,0.0009057647566039981,0.0014585063009882654
2007-03-15,0.0008948591744166247,0.0014235963414001831
2007-03-16,0.0008701688825934508,0.0013461224608603277
2007-03-19,0.0008631656088294946,0.00132454198802843
2007-03-20,0.0008114715362204535,0.0011706418739484132
2007-03-21,0.0008034138118194087,0.001147508894261675
2007-03-22,0.000811734826609399,0.0011714016510766061
2007-03-23,0.0008138908538965287,0.0011776325725447476
2007-03-26,0.0008095212285997779,0.0011650215458732331
2007-03-27,0.0008093046883169568,0.0011643983618343228
2007-03-28,0.0008106336002452739,0.0011682254823939808
2007-03-29,0.0008157722721907353,0.0011830833779115288
2007-03-30,0.0008138324247242146,0.0011774634942799899
2007-04-02,0.0008120756098024672,0.0011723854151751978
2007-04-03,0.0007878991912725723,0.0011036180188586189
2007-04-04,0.000788573345965402,0.001105507416830346
2007-04-05,0.0007818644934178235,0.0010867770418977948
2007-04-09,0.0007771961424254776,0.0010738379445351875
2007-04-10,0.000774655706644424,0.0010668292690431498
2007-04-11,0.0007706184780960953,0.001055738380058919
2007-04-12,0.0007714715902391606,0.0010580771814153588
2007-04-13,0.0007722255461739019,0.0010601463007352547
2007-04-16,0.0007686600742023402,0.0010503792171959949
2007-04-17,0.0007600514567035932,0.0010269834965995627
2007-04-18,0.0007601526886194243,0.0010272570844717145
2007-04-19,0.0007561672096647623,0.0010165135092838975
2007-04-20,0.0007563039918497349,0.0010168812943783887
2007-04-23,0.0007564838561722856,0.0010173650215987398
2007-04-24,0.0007568057289750402,0.0010182309536167855
2007-04-25,0.0007564519915712078,0.0010172793165369718
2007-04-26,0.0007572441827972548,0.0010194111153427239
2007-04-27,0.000757076695696333,0.0010189602189626266
2007-04-30,0.0007558806111017762,0.0010157431079815009
2007-05-01,0.0007571807601473369,0.0010192403618440868
2007-05-02,0.0007451322243193679,0.0009870613897228952
2007-05-03,0.0007456726122817377,0.0009884935905903477
2007-05-04,0.0007466736432630248,0.0009911493858554288
2007-05-07,0.0007487593461251816,0.000996694326061883
2007-05-08,0.0007462902198975245,0.0009901317196705694
2007-05-09,0.0007525558205936553,0.001006827134416693
2007-05-10,0.0007514782073301858,0.0010039457708305593
2007-05-11,0.000755725021586428,0.0010153249924476566
2007-05-14,0.0007604861275832222,0.0010281584893271551
2007-05-15,0.0007595742641957866,0.0010256943339174583
2007-05-16,0.0007591413008137635,0.0010245253592910447
2007-05-17,0.0007596333455055999,0.0010258539015182754
2007-05-18,0.000745356258895628,0.0009876550269775756
2007-05-21,0.0007456442686415444,0.0009884184450808593
2007-05-22,0.0007486758564238116,0.0009964720675412046
2007-05-23,0.0007479482670817773,0.0009945361959655705
2007-05-24,0.0007481938363434045,0.0009951893630973535
2007-05-25,0.0007486381566431179,0.000996371714812454
2007-05-29,0.0007491519419479424,0.0009977397904433298
2007-05-30,0.0007491414150498593,0.0009977117506540544
2007-05-31,0.0007494327345507586,0.0009984878642066268
2007-06-01,0.0007485973275354126,0.00099626303785451
2007-06-04,0.0007450933351818574,0.0009869583611243082
2007-06-05,0.0007453464224098445,0.00098762895893183
2007-06-06,0.0007451132279754267,0.000987011062229262
2007-06-07,0.000757548485124758,0.0010202305907818943
2007-06-08,0.0007818717925501651,0.0010867973333077482
2007-06-11,0.0007887868685840767,0.001106106176090086
2007-06-12,0.0007849447006100306,0.0010953567698058142
2007-06-13,0.000792335898836819,0.0011160820917076437
2007-06-14,0.0007923301339572385,0.0011160658509807922
2007-06-15,0.000794000248554719,0.0011207758128088095
2007-06-18,0.0007977787376784904,0.0011314682920744625
2007-06-19,0.0007964143229570987,0.0011276013756643802
2007-06-20,0.0007966078679768991,0.0011281495027959118
2007-06-21,0.0007981559306202781,0.001132538470372128
2007-06-22,0.0007972181860849824,0.0011298788199548971
2007-06-25,0.0007923733438412417,0.0011161875840536007
2007-06-26,0.0007936211191406273,0.0011197057435484831
2007-06-27,0.0007954848557982269,0.0011249709436521348
2007-06-28,0.0007970478119310655,0.001129395936896176
2007-06-29,0.0007962349565139632,0.0011270935217329646
2007-07-02,0.0008015857597143479,0.0011422928536476945
2007-07-03,0.0008051163906975209,0.0011523776045685382
2007-07-05,0.0008046416571812445,0.0011510190159491184
2007-07-06,0.0008046215737942534,0.0011509615591380287
2007-07-09,0.0008048537056501719,0.001151625755553446
2007-07-10,0.0008037845343475446,0.0011485681380556429
2007-07-11,0.0008037920189141791,0.0011485895283024562
2007-07-12,0.0008009617898520703,0.001140515180094279
2007-07-13,0.0008042277014088161,0.001149835014601436
2007-07-16,0.0008049058335187115,0.0011517749348132467
2007-07-17,0.0008048985381003945,0.001151754056242048
2007-07-18,0.000804193952545368,0.0011497385125520735
2007-07-19,0.0008066566928612345,0.0011567911469116874
2007-07-20,0.0008078669710493054,0.0011602649651775625
2007-07-23,0.0008073536705924564,0.0011587910211895327
2007-07-24,0.0008094664559452995,0.0011648638992011438
2007-07-25,0.000806704707828803,0.00115692886334783
2007-07-26,0.0008099559897409231,0.0011662732538972411
2007-07-27,0.000834640213300098,0.0012384431745024582
2007-07-30,0.0008353971183373258,0.0012406903916912142
2007-07-31,0.0008462229534347346,0.0012730547323018748
2007-08-01,0.0008444718739304349,0.0012677915481948095
2007-08-02,0.0008443025279556262,0.0012672831265995745
2007-08-03,0.0008441617902449431,0.0012668606721947507
2007-08-06,0.0008455532499334176,0.0012710405306186035
2007-08-07,0.000848299777571563,0.0012793111335608234
2007-08-08,0.0008480812184642455,0.0012786520055320873
2007-08-09,0.0008560862221594531,0.0013029042129266567
2007-08-10,0.000854210201313761,0.0012972001209395484
2007-08-13,0.0008833969831989831,0.00138736040875567
2007-08-14,0.0008834850264687443,0.0013876369635457382
2007-08-15,0.0008905768860403228,0.0014100038932431608
2007-08-16,0.0008928680054884299,0.001417268044844243
2007-08-17,0.000892573600884847,0.0014163335697716295
2007-08-20,0.0009002825643194139,0.0014409043477645142
2007-08-21,0.0009001133343165248,0.0014403626926478429
2007-08-22,0.000900254937809493,0.0014408159165339982
2007-08-23,0.0009116659182503658,0.001477572882665391
2007-08-24,0.0009117739656519053,0.0014779231367832914
2007-08-27,0.0009165864068081465,0.001493565584258611
2007-08-28,0.0009141003701985079,0.0014854746431947536
2007-08-29,0.0009217359483652902,0.0015103949484601964
2007-08-30,0.0009258526714147339,0.0015239167451836428
2007-08-31,0.0009277580993200524,0.0015301957170736993
2007-09-04,0.0009292442698492858,0.0015351020676404124
2007-09-05,0.0009329609855702721,0.0015474065788377838
2007-09-06,0.0009359440144078071,0.0015573176855214243
2007-09-07,0.0009353181595185942,0.0015552356613782229
2007-09-10,0.0009354498468613946,0.001555673628432011
2007-09-11,0.0009363694913567509,0.0015587339099443563
2007-09-12,0.000938714675842312,0.0015665515424741982
2007-09-13,0.0009383358067081105,0.001565287264267663
2007-09-14,0.0009377090161511899,0.00156319679817108
2007-09-17,0.0009377140003836801,0.0015632134160276697
2007-09-18,0.000939076773658402,0.001567760332132753
2007-09-19,0.0009555651767714231,0.0016232974347701347
2007-09-20,0.0009560313250240362,0.0016248815900928252
2007-09-21,0.0009561306180629525,0.0016252191267510103
2007-09-24,0.0009564634887317253,0.0016263509427144232
2007-09-25,0.0009516426124748114,0.0016099976211162374
2007-09-26,0.0009512367976677212,0.0016086247915326952
2007-09-27,0.0009496496570489693,0.0016032612820146219
2007-09-28,0.0009499314854159983,0.0016042130257504794
2007-10-01,0.0009501283402928823,0.0016048779787159228
2007-10-02,0.0009529411686965206,0.0016143944373274495
2007-10-03,0.0009529466898840844,0.0016144131444640589
2007-10-04,0.0009539568405705303,0.0016178376065267698
2007-10-05,0.0009540224563443657,0.0016180601728165989
2007-10-08,0.000952698634726899,0.001613572779751995
2007-10-09,0.0009531093943363418,0.00161496447568389
2007-10-10,0.0009551758161911682,0.0016219748263759364
2007-10-11,0.0009544698872929543,0.0016195782502204884
2007-10-12,0.0009539855131325337,0.0016179348609186553
2007-10-15,0.0009509503206853935,0.00160765602206516
2007-10-16,0.0009509981844810025,0.0016078178611309555
2007-10-17,0.0009568244022230167,0.001627578554114547
2007-10-18,0.0009579275570248304,0.001631333696902327
2007-10-19,0.0009603047581201853,0.0016394404061658085
2007-10-22,0.0009708626899053155,0.0016756877558225499
2007-10-23,0.000969528488685937,0.0016710853162197985
2007-10-24,0.0009726353860017633,0.0016818126117383093
2007-10-25,0.0009715586567713159,0.0016780910640840597
2007-10-26,0.0009715456686545578,0.0016780461978336565
2007-10-29,0.0009743608039361601,0.001687784846661547
2007-10-30,0.0009729948920306108,0.0016830561065202835
2007-10-31,0.0009721721699664385,0.001680211072101784
2007-11-01,0.0009754436020916821,0.001691538170420614
2007-11-02,0.00098663193906963,0.0017305645923418622
2007-11-05,0.000986811071151098,0.0017311930491491145
2007-11-06,0.0009865437055328692,0.0017302550807582655
2007-11-07,0.000994759230670171,0.0017591927591173511
2007-11-08,0.0009991599306153824,0.0017747921190174852
2007-11-09,0.0010000210683516135,0.001777852688261514
2007-11-12,0.0010099758069990375,0.001813424232397079
2007-11-13,0.001012816416875563,0.0018236392787424967
2007-11-14,0.0010283158714598456,0.00187988183377106
2007-11-15,0.001028489715065548,0.001880517500436644
2007-11-16,0.0010280548873450256,0.001878927735811543
2007-11-19,0.0010273572286804997,0.0018763784450170245
2007-11-20,0.0010501629396402947,0.001960608355189235
2007-11-21,0.0010551658291050683,0.0019793332033973083
2007-11-23,0.0010672300015223137,0.002024853113154342
2007-11-26,0.0010852891173318553,0.0020939599434648126
2007-11-27,0.0010318519240833071,0.0018928326990834182
2007-11-28,0.001039133882241985,0.0019196430670636437
2007-11-29,0.0010470309344361218,0.0019489311602954274
2007-11-30,0.001046998643855293,0.001948810951528573
2007-12-03,0.0010417592811170307,0.0019293553774106173
2007-12-04,0.0010338252810422343,0.001900079487505874
2007-12-05,0.0010317820518599213,0.001892576360071589
2007-12-06,0.0010313223820847376,0.0018908904102914442
2007-12-07,0.0010315356094604945,0.001891672379706726
2007-12-10,0.0010304319274423437,0.0018876265903867433
2007-12-11,0.0010255842839861692,0.0018699077752167515
2007-12-12,0.0010340564082923717,0.0019009291653875905
2007-12-13,0.001035286239283401,0.0019054535062214537
2007-12-14,0.0010413240166604334,0.0019277434803090102
2007-12-17,0.0010521762092587325,0.001968132933920135
2007-12-18,0.001054262764787143,0.001975946626162899
2007-12-19,0.0,1e-08
2007-12-20,0.0,1e-08
2007-12-21,0.0010500092480888715,0.0019600345263505025
2007-12-24,0.0,1e-08
2007-12-26,0.0,1e-08
2007-12-27,0.0010473477210105955,0.0019501106643663784
2007-12-28,0.001045654903950956,0.0019438118722785464
